194,724,3,6767,128,1.0,0.0,0.0,0.35,0.2,-0.25
195,728,3,7455,129,1.0,0.0,0.0,0.1,0.15,-0.65
196,731,3,7162,129,1.0,0.0,0.0,0.95,0.25,1.3
197,735,3,6801,130,1.0,0.0,0.0,0.4,0.4,0.2
198,739,3,6877,131,1.0,0.0,0.0,0.25,0.2,-0.6
199,742,3,6936,132,1.0,0.0,0.0,0.4,0.3,-0.5
200,746,3,7084,133,1.0,0.0,0.0,0.6,0.25,-0.4
201,750,3,7077,133,1.0,0.0,0.0,1.25,0.35,0.45
202,754,3,6843,134,1.0,0.0,0.0,1.1,0.2,0.5
203,757,3,6952,135,1.0,0.0,0.0,0.9,0.25,-0.05
204,761,3,6996,135,1.0,0.0,0.0,0.8,0.25,-0.1
205,765,3,6986,136,1.0,0.0,0.0,0.85,0.25,0.05
206,769,3,7052,137,1.0,0.0,0.0,0.7,0.25,-0.05
207,772,4,7479,137,1.0,0.0,1.0,0.65,-0.05,-0.1
208,776,4,7322,137,1.0,0.0,0.19999984,0.65,0.25,0.05
209,780,4,6416,138,1.0,0.0,0.0,0.55,0.35,-0.05
210,784,4,5720,139,1.0,0.0,0.0,0.55,0.35,-0.05
211,788,4,5536,140,1.0,0.0,0.0,0.55,0.25,0.0
212,792,4,5568,141,1.0,0.0,0.0,0.55,0.25,0.0
213,796,4,5601,142,1.0,0.0,0.0,0.5,0.25,0.0
214,800,4,5627,142,1.0,0.0,0.0,0.6,0.25,0.25
215,804,4,5657,143,1.0,0.0,0.0,0.55,0.25,0.05
216,808,4,5682,144,1.0,0.0,0.0,0.55,0.25,0.15
217,812,4,5714,145,1.0,0.0,0.0,0.45,0.25,0.1
218,816,4,5740,146,1.0,0.0,0.0,0.4,0.25,0.1
219,820,4,5780,147,1.0,0.0,0.0,0.3,0.25,0.0
220,824,4,5815,147,1.0,0.0,0.0,0.25,0.25,-0.1
221,828,4,5849,148,1.0,0.0,0.0,0.2,0.25,0.0
222,832,4,5892,149,1.0,0.0,0.0,0.15,0.25,-0.05
223,836,4,5934,150,1.0,0.0,0.0,0.15,0.25,-0.05
224,840,4,5949,151,1.0,0.0,0.0,0.1,0.25,0.15
225,844,4,5977,152,1.0,0.0,0.0,0.1,0.2,0.15
226,849,4,5995,152,1.0,0.0,0.0,0.05,0.25,0.05
227,853,4,6062,153,1.0,0.0,0.0,0.05,0.2,-0.05
228,857,4,6076,154,1.0,0.0,0.0,0.05,0.2,0.2
229,861,4,6117,155,1.0,0.0,0.0,0.0,0.2,-0.05
230,866,4,6129,155,1.0,0.0,0.0,0.0,0.2,0.1
231,870,4,6181,156,1.0,0.0,0.0,0.0,0.2,-0.15
232,874,4,6200,157,1.0,0.0,0.0,0.0,0.2,-0.15
233,879,4,6229,158,1.0,0.0,0.0,0.0,0.2,-0.1
234,883,4,6259,158,1.0,0.0,0.0,-0.05,0.2,-0.05
235,888,4,6284,159,1.0,0.0,0.0,-0.05,0.2,-0.1
236,892,4,6307,160,1.0,0.0,0.0,-0.05,0.2,-0.05
237,897,4,6348,161,1.0,0.0,0.0,-0.05,0.2,-0.05
238,901,4,6370,162,1.0,0.0,0.0,-0.05,0.2,-0.05
239,905,4,6397,162,1.0,0.0,0.0,-0.1,0.2,-0.05
240,910,4,6423,163,1.0,0.0,0.0,-0.1,0.2,0.05
241,915,4,6452,164,1.0,0.0,0.0,-0.1,0.2,0.05
242,919,4,6478,164,1.0,0.0,0.0,-0.05,0.2,-0.05
243,924,4,6506,165,1.0,0.0,0.0,-0.05,0.2,0.1
244,928,4,6538,166,1.0,0.0,0.0,-0.05,0.2,0.0
245,933,4,6556,167,1.0,0.0,0.0,-0.05,0.2,0.1
246,938,4,6587,167,1.0,0.0,0.0,-0.05,0.2,0.05
247,942,4,6612,168,1.0,0.0,0.0,-0.05,0.2,0.1
248,947,4,6634,169,1.0,0.0,0.0,-0.05,0.2,0.15
249,952,4,6659,169,1.0,0.0,0.0,-0.05,0.2,0.15
250,956,4,6689,170,1.0,0.0,0.0,-0.05,0.2,0.1
251,961,4,6706,171,1.0,0.0,0.0,-0.05,0.15,0.25
252,966,4,6731,171,1.0,0.0,0.0,0.0,0.15,0.15
253,971,4,6749,172,1.0,0.0,0.0,0.0,0.15,0.25
254,975,4,6779,172,1.0,0.0,0.0,0.0,0.15,0.1
255,980,4,6799,173,1.0,0.0,0.0,0.0,0.15,-0.05
256,985,4,6830,173,1.0,0.0,0.0,0.0,0.15,-0.1
257,990,4,6839,174,1.0,0.0,0.0,0.0,0.15,0.05
258,995,4,6873,174,1.0,0.0,0.0,0.0,0.15,-0.1
259,999,4,6877,175,1.0,0.0,0.0,0.0,0.15,0.05
260,1004,4,6902,175,1.0,0.0,0.0,0.0,0.15,0.05
261,1009,4,6944,176,1.0,0.0,0.0,0.0,0.15,-0.15
262,1014,4,6941,177,1.0,0.0,0.0,0.0,0.15,0.05
263,1019,4,6959,177,1.0,0.0,0.0,0.0,0.15,0.15
264,1024,4,7003,178,1.0,0.0,0.0,0.0,0.15,-0.2
265,1029,4,6997,178,1.0,0.0,0.0,0.0,0.15,0.05
266,1034,4,7027,179,1.0,0.0,0.0,0.0,0.15,0.0
267,1039,4,7041,179,1.0,0.0,0.0,0.0,0.15,0.05
268,1044,4,7061,179,1.0,0.0,0.0,0.0,0.15,0.0
269,1049,4,7082,180,1.0,0.0,0.0,0.0,0.15,-0.05
270,1054,4,7095,180,1.0,0.0,0.0,0.0,0.15,0.05
271,1059,5,7479,180,1.0,0.0,1.0,0.0,-0.1,0.05
272,1064,5,7325,180,1.0,0.0,0.19999984,0.0,0.15,0.05
273,1069,5,6427,181,1.0,0.0,0.0,0.0,0.2,-0.05
274,1074,5,5744,182,1.0,0.0,0.0,0.0,0.2,0.0
275,1079,5,5780,182,1.0,0.0,0.0,0.0,0.15,0.05
276,1084,5,5786,183,1.0,0.0,0.0,0.0,0.15,0.0
277,1089,5,5811,183,1.0,0.0,0.0,0.0,0.15,-0.05
278,1094,5,5820,184,1.0,0.0,0.0,0.0,0.15,0.05
279,1099,5,5843,184,1.0,0.0,0.0,0.0,0.15,-0.1
280,1104,5,5872,185,1.0,0.0,0.0,0.0,0.1,-0.25
281,1109,5,5916,185,1.0,0.0,0.0,0.0,0.15,-0.5
282,1115,5,5909,186,1.0,0.0,0.0,0.0,0.15,-0.45
283,1120,5,5926,186,1.0,0.0,0.0,0.0,0.15,-0.35
284,1125,5,5939,187,1.0,0.0,0.0,0.0,0.15,-0.3
285,1130,5,5944,187,1.0,0.0,0.0,0.0,0.15,-0.25
286,1135,5,5966,188,1.0,0.0,0.0,0.0,0.15,-0.3
287,1141,5,5982,188,1.0,0.0,0.0,0.0,0.2,-0.25
288,1146,5,6006,189,1.0,0.0,0.0,0.0,0.2,-0.2
289,1151,5,6014,190,1.0,0.0,0.0,0.0,0.2,-0.15
290,1156,5,6036,190,1.0,0.0,0.0,0.0,0.2,-0.15
291,1162,5,6048,191,1.0,0.0,0.0,0.0,0.2,-0.05
292,1167,5,6077,192,1.0,0.0,0.0,0.0,0.2,-0.15
293,1172,5,6087,192,1.0,0.0,0.0,0.0,0.2,0.05
294,1178,5,6115,193,1.0,0.0,0.0,0.0,0.2,-0.05
295,1183,5,6122,193,1.0,0.0,0.0,0.0,0.15,0.1
296,1188,5,6143,194,1.0,0.0,0.0,0.0,0.15,0.05
297,1194,5,6161,195,1.0,0.0,0.0,-0.05,0.15,0.1
298,1199,5,6180,195,1.0,0.0,0.0,-0.05,0.15,0.15
299,1205,5,6201,196,1.0,0.0,0.0,-0.05,0.15,0.1
300,1210,5,6212,196,1.0,0.0,0.0,-0.05,0.15,0.3
301,1216,5,6229,197,1.0,0.0,0.0,0.0,0.15,0.25
302,1221,5,6245,198,1.0,0.0,0.0,0.0,0.15,0.25
303,1227,5,6261,198,1.0,0.0,0.0,0.0,0.15,0.25
304,1232,5,6280,199,1.0,0.0,0.0,0.05,0.15,0.2
305,1238,5,6291,199,1.0,0.0,0.0,0.05,0.15,0.25
306,1243,5,6309,199,1.0,0.0,0.0,0.05,0.15,0.15
307,1249,5,6319,200,1.0,0.0,0.0,0.05,0.1,0.25
308,1254,5,6336,200,1.0,0.0,0.0,0.05,0.1,0.15
309,1260,5,6346,201,1.0,0.0,0.0,0.05,0.1,0.2
310,1265,5,6361,201,1.0,0.0,0.0,0.05,0.1,0.15
311,1271,5,6376,202,1.0,0.0,0.0,0.05,0.1,0.15
312,1277,5,6386,202,1.0,0.0,0.0,0.05,0.1,0.15
313,1282,5,6401,202,1.0,0.0,0.0,0.05,0.1,0.1
314,1288,5,6410,203,1.0,0.0,0.0,0.05,0.1,0.15
315,1293,5,6420,203,1.0,0.0,0.0,0.0,0.1,0.15
316,1299,5,6430,203,1.0,0.0,0.0,0.0,0.1,0.1
317,1305,5,6444,204,1.0,0.0,0.0,0.0,0.1,0.0
318,1310,5,6460,204,1.0,0.0,0.0,0.0,0.1,-0.05
319,1316,5,6467,204,1.0,0.0,0.0,0.0,0.1,0.0
320,1322,5,6480,205,1.0,0.0,0.0,0.0,0.1,-0.05
321,1327,5,6486,205,1.0,0.0,0.0,0.0,0.1,0.05
322,1333,5,6494,205,1.0,0.0,0.0,0.0,0.1,0.0
323,1339,5,6507,206,1.0,0.0,0.0,0.0,0.1,0.0
324,1345,5,6513,206,1.0,0.0,0.0,0.0,0.1,0.0
325,1350,5,6528,206,1.0,0.0,0.0,0.0,0.1,-0.05
326,1356,5,6533,207,1.0,0.0,0.0,0.0,0.1,0.05
327,1362,5,6546,207,1.0,0.0,0.0,0.0,0.1,0.0
328,1368,5,6556,207,1.0,0.0,0.0,0.0,0.1,0.0
329,1373,5,6564,207,1.0,0.0,0.0,0.0,0.1,0.05
330,1379,5,6569,208,1.0,0.0,0.0,0.05,0.1,0.05
331,1385,5,6583,208,1.0,0.0,0.0,0.05,0.1,-0.05
332,1391,5,6583,208,1.0,0.0,0.0,0.05,0.1,0.1
333,1396,5,6605,209,1.0,0.0,0.0,0.05,0.1,-0.05
334,1402,5,6610,209,1.0,0.0,0.0,0.05,0.1,0.0
335,1408,5,6616,209,1.0,0.0,0.0,0.05,0.1,0.05
336,1414,5,6636,210,1.0,0.0,0.0,0.05,0.05,-0.1
337,1420,5,6634,210,1.0,0.0,0.0,0.05,0.1,0.05
338,1426,5,6648,210,1.0,0.0,0.0,0.05,0.1,-0.05
339,1431,5,6652,210,1.0,0.0,0.0,0.05,0.1,0.05
340,1437,5,6661,211,1.0,0.0,0.0,0.05,0.1,0.0
341,1443,5,6674,211,1.0,0.0,0.0,0.05,0.1,0.0
342,1449,5,6681,211,1.0,0.0,0.0,0.05,0.1,0.0
343,1455,5,6690,212,1.0,0.0,0.0,0.05,0.1,0.0
344,1461,5,6698,212,1.0,0.0,0.0,0.05,0.1,0.0
345,1467,5,6704,212,1.0,0.0,0.0,0.05,0.1,0.0
346,1472,5,6712,212,1.0,0.0,0.0,0.05,0.1,0.0
347,1478,5,6721,213,1.0,0.0,0.0,0.05,0.05,0.0
348,1484,5,6727,213,1.0,0.0,0.0,0.05,0.05,0.0
349,1490,5,6738,213,1.0,0.0,0.0,0.1,0.05,0.0
350,1496,5,6744,213,1.0,0.0,0.0,0.1,0.05,0.0
351,1502,5,6753,214,1.0,0.0,0.0,0.1,0.05,0.0
352,1508,5,6762,214,1.0,0.0,0.0,0.1,0.05,0.0
353,1514,5,6770,214,1.0,0.0,0.0,0.1,0.05,0.0
354,1520,5,6781,214,1.0,0.0,0.0,0.1,0.05,-0.05
355,1526,5,6785,215,1.0,0.0,0.0,0.1,0.05,0.05
356,1532,5,6790,215,1.0,0.0,0.0,0.05,0.05,0.0
357,1538,5,6799,215,1.0,0.0,0.0,0.05,0.05,0.0
358,1544,5,6805,215,1.0,0.0,0.0,0.05,0.05,0.0
359,1550,5,6812,216,1.0,0.0,0.0,0.1,0.05,0.0
360,1556,5,6821,216,1.0,0.0,0.0,0.1,0.05,0.0
361,1562,5,6829,216,1.0,0.0,0.0,0.1,0.05,0.0
362,1568,5,6836,216,1.0,0.0,0.0,0.1,0.05,0.0
363,1574,5,6846,217,1.0,0.0,0.0,0.1,0.05,-0.05
364,1580,5,6851,217,1.0,0.0,0.0,0.1,0.05,0.05
365,1586,5,6861,217,1.0,0.0,0.0,0.1,0.05,-0.05
366,1592,5,6866,217,1.0,0.0,0.0,0.1,0.05,0.05
367,1598,5,6869,217,1.0,0.0,0.0,0.1,0.05,0.05
368,1604,5,6876,218,1.0,0.0,0.0,0.1,0.05,0.0
369,1610,5,6885,218,1.0,0.0,0.0,0.1,0.05,0.0
370,1616,5,6890,218,1.0,0.0,0.0,0.1,0.05,0.0
371,1622,5,6897,218,1.0,0.0,0.0,0.1,0.05,0.0
372,1628,5,6910,219,1.0,0.0,0.0,0.1,0.05,-0.05
373,1634,5,6910,219,1.0,0.0,0.0,0.1,0.05,0.05
374,1640,5,6923,219,1.0,0.0,0.0,0.1,0.05,0.0
375,1646,5,6926,219,1.0,0.0,0.0,0.1,0.05,0.0
376,1652,5,6933,219,1.0,0.0,0.0,0.05,0.05,0.0
377,1659,5,6936,220,1.0,0.0,0.0,0.05,0.05,0.05
378,1665,5,6945,220,1.0,0.0,0.0,0.05,0.05,0.0
379,1671,5,6946,220,1.0,0.0,0.0,0.05,0.05,0.05
380,1677,5,6960,220,1.0,0.0,0.0,0.05,0.05,0.0
381,1683,5,6965,220,1.0,0.0,0.0,0.05,0.05,0.0
382,1689,5,6970,221,1.0,0.0,0.0,0.05,0.05,0.05
383,1695,5,6980,221,1.0,0.0,0.0,0.05,0.05,-0.05
384,1701,5,6981,221,1.0,0.0,0.0,0.05,0.05,0.0
